Country,wc_year,rating,adapted
Yemen,1994,NA,FALSE
Yugoslavia,1994,NA,FALSE
Zambia,1994,NA,FALSE
Zanzibar,1994,NA,FALSE
Zimbabwe,1994,NA,FALSE
Afghanistan,1998,NA,FALSE
Albania,1998,NA,FALSE
Algeria,1998,NA,FALSE
Andorra,1998,NA,FALSE
Angola,1998,NA,FALSE
Anguilla,1998,NA,FALSE
Antigua and Barbuda,1998,NA,FALSE
Argentina,1998,NA,FALSE
Armenia,1998,NA,FALSE
Aruba,1998,NA,FALSE
Australia,1998,NA,FALSE
Austria,1998,NA,FALSE
Azerbaijan,1998,NA,FALSE
Bahamas,1998,NA,FALSE
Bahrain,1998,NA,FALSE
Bangladesh,1998,NA,FALSE
Barbados,1998,NA,FALSE
Belarus,1998,NA,FALSE
Belgium,1998,NA,FALSE
Belize,1998,NA,FALSE
Benin,1998,NA,FALSE
Bermuda,1998,NA,FALSE
Bhutan,1998,NA,FALSE
Bolivia,1998,NA,FALSE
Bolivia,1998,NA,FALSE
Bonaire,1998,NA,FALSE
Bosnia and Herzegovina,1998,NA,FALSE
Botswana,1998,NA,FALSE
Brazil,1998,NA,FALSE
British Guiana,1998,NA,FALSE
British Virgin Islands,1998,NA,FALSE
Brunei,1998,NA,FALSE
Bulgaria,1998,NA,FALSE
Burkina Faso,1998,NA,FALSE
Burma,1998,NA,FALSE
Burundi,1998,NA,FALSE
Cambodia,1998,NA,FALSE
Cameroon,1998,NA,FALSE
Canada,1998,NA,FALSE
Cape Verde,1998,NA,FALSE
Cayman Islands,1998,NA,FALSE
Central African Republic,1998,NA,FALSE
Ceylon,1998,NA,FALSE
Chad,1998,NA,FALSE
Chagos Islands,1998,NA,FALSE
Chile,1998,NA,FALSE
China,1998,NA,FALSE
Christmas Island,1998,NA,FALSE
Cocos Islands,1998,NA,FALSE
Colombia,1998,NA,FALSE
Comoros,1998,NA,FALSE
Congo,1998,NA,FALSE
Congo-Brazzaville,1998,NA,FALSE
Cook Islands,1998,NA,FALSE
Costa Rica,1998,NA,FALSE
Croatia,1998,NA,FALSE
Cuba,1998,NA,FALSE
Curaçao,1998,NA,FALSE
Cyprus,1998,NA,FALSE
Czechia,1998,NA,FALSE
Czechoslovakia,1998,NA,FALSE
Dahomey,1998,NA,FALSE
Democratic Republic of Congo,1998,NA,FALSE
Denmark,1998,NA,FALSE
Djibouti,1998,NA,FALSE
Dominica,1998,NA,FALSE
Dominican Republic,1998,NA,FALSE
East Germany,1998,NA,FALSE
East Timor,1998,NA,FALSE
Eastern Samoa,1998,NA,FALSE
Ecuador,1998,NA,FALSE
Egypt,1998,NA,FALSE
El Salvador,1998,NA,FALSE
England,1998,2050,FALSE
Equatorial Guinea,1998,NA,FALSE
Eritrea,1998,NA,FALSE
Estonia,1998,NA,FALSE
Eswatini,1998,NA,FALSE
Ethiopia,1998,NA,FALSE
Falkland Islands,1998,NA,FALSE
Faroe Islands,1998,NA,FALSE
Federated States of Micronesia,1998,NA,FALSE
Fiji,1998,NA,FALSE
Finland,1998,NA,FALSE
France,1998,NA,FALSE
French Guiana,1998,NA,FALSE
Gabon,1998,NA,FALSE
Gambia,1998,NA,FALSE
Georgia,1998,NA,FALSE
Germany,1998,NA,FALSE
Ghana,1998,NA,FALSE
Gibraltar,1998,NA,FALSE
Greece,1998,NA,FALSE
Greenland,1998,NA,FALSE
Grenada,1998,NA,FALSE
Guadeloupe,1998,NA,FALSE
Guam,1998,NA,FALSE
Guatemala,1998,NA,FALSE
Guinea,1998,NA,FALSE
Guinea-Bissau,1998,NA,FALSE
Guyana,1998,NA,FALSE
Haiti,1998,NA,FALSE
Honduras,1998,NA,FALSE
Hong Kong,1998,NA,FALSE
Hungary,1998,NA,FALSE
Iceland,1998,NA,FALSE
India,1998,NA,FALSE
Indonesia,1998,NA,FALSE
Iran,1998,NA,FALSE
Iraq,1998,NA,FALSE
Ireland,1998,1325,FALSE
Israel,1998,NA,FALSE
Italy,1998,NA,FALSE
Ivory Coast,1998,NA,FALSE
Jamaica,1998,NA,FALSE
Japan,1998,NA,FALSE
Jordan,1998,NA,FALSE
Kazakhstan,1998,NA,FALSE
Kenya,1998,NA,FALSE
Khmer Republic,1998,NA,FALSE
Kiribati,1998,NA,FALSE
Kosovo,1998,NA,FALSE
Kurdistan,1998,NA,FALSE
Kuwait,1998,NA,FALSE
Kyrgyzstan,1998,NA,FALSE
Laos,1998,NA,FALSE
Latvia,1998,NA,FALSE
Lebanon,1998,NA,FALSE
Lesotho,1998,NA,FALSE
Liberia,1998,NA,FALSE
Libya,1998,NA,FALSE
Liechtenstein,1998,NA,FALSE
Lithuania,1998,NA,FALSE
Luxembourg,1998,NA,FALSE
Macao,1998,NA,FALSE
Macedonia,1998,NA,FALSE
Madagascar,1998,NA,FALSE
Malawi,1998,NA,FALSE
Malaya,1998,NA,FALSE
Malaysia,1998,NA,FALSE
Maldives,1998,NA,FALSE
Mali,1998,NA,FALSE
Malta,1998,NA,FALSE
Marshall Islands,1998,NA,FALSE
Martinique,1998,NA,FALSE
Mauritania,1998,NA,FALSE
Mauritius,1998,NA,FALSE
Mayotte,1998,NA,FALSE
Mexico,1998,NA,FALSE
Moldova,1998,NA,FALSE
Monaco,1998,NA,FALSE
Mongolia,1998,NA,FALSE
Montenegro,1998,NA,FALSE
Montserrat,1998,NA,FALSE
Morocco,1998,NA,FALSE
Mozambique,1998,NA,FALSE
Myanmar,1998,NA,FALSE
Namibia,1998,NA,FALSE
Nepal,1998,NA,FALSE
Netherlands,1998,NA,FALSE
Netherlands Antilles,1998,NA,FALSE
New Caledonia,1998,NA,FALSE
New Zealand,1998,NA,FALSE
Nicaragua,1998,NA,FALSE
Niger,1998,NA,FALSE
Nigeria,1998,NA,FALSE
Niue,1998,NA,FALSE
North Korea,1998,NA,FALSE
North Macedonia,1998,NA,FALSE
North Vietnam,1998,NA,FALSE
North Yemen,1998,NA,FALSE
Northern Cyprus,1998,NA,FALSE
Northern Ireland,1998,NA,FALSE
Northern Mariana Islands,1998,NA,FALSE
Northern Rhodesia,1998,NA,FALSE
Norway,1998,NA,FALSE
Oman,1998,NA,FALSE
Pakistan,1998,NA,FALSE
Palau,1998,NA,FALSE
Palestine,1998,NA,FALSE
Palestine,1998,NA,FALSE
Panama,1998,NA,FALSE
Papua New Guinea,1998,NA,FALSE
Paraguay,1998,NA,FALSE
Peru,1998,NA,FALSE
Philippines,1998,NA,FALSE
Poland,1998,NA,FALSE
Portugal,1998,NA,FALSE
Puerto Rico,1998,NA,FALSE
Qatar,1998,NA,FALSE
Reunion,1998,NA,FALSE
Romania,1998,NA,FALSE
Russia,1998,NA,FALSE
Rwanda,1998,NA,FALSE
Saba,1998,NA,FALSE
Saint Barthelemy,1998,NA,FALSE
Saint Kitts and Nevis,1998,NA,FALSE
Saint Lucia,1998,NA,FALSE
Saint Martin,1998,NA,FALSE
Saint Pierre and Miquelon,1998,NA,FALSE
Saint Vincent and the Grenadines,1998,NA,FALSE
Samoa,1998,NA,FALSE
San Marino,1998,NA,FALSE
Sao Tome and Principe,1998,NA,FALSE
Saudi Arabia,1998,NA,FALSE
Scotland,1998,1991,FALSE
Senegal,1998,NA,FALSE
Serbia,1998,NA,FALSE
Serbia and Montenegro,1998,NA,FALSE
Seychelles,1998,NA,FALSE
Sierra Leone,1998,NA,FALSE
Singapore,1998,NA,FALSE
Sint Eustatius,1998,NA,FALSE
Sint Maarten,1998,NA,FALSE
Slovakia,1998,NA,FALSE
Slovenia,1998,NA,FALSE
Solomon Islands,1998,NA,FALSE
Somalia,1998,NA,FALSE
Somaliland,1998,NA,FALSE
South Africa,1998,NA,FALSE
South Korea,1998,NA,FALSE
South Sudan,1998,NA,FALSE
South Vietnam,1998,NA,FALSE
South Yemen,1998,NA,FALSE
Southern Rhodesia,1998,NA,FALSE
Soviet Union,1998,NA,FALSE
Spain,1998,NA,FALSE
Sri Lanka,1998,NA,FALSE
Sudan,1998,NA,FALSE
Surinam,1998,NA,FALSE
Suriname,1998,NA,FALSE
Swaziland,1998,NA,FALSE
Sweden,1998,NA,FALSE
Switzerland,1998,NA,FALSE
Syria,1998,NA,FALSE
Tahiti,1998,NA,FALSE
Taiwan,1998,NA,FALSE
Tajikistan,1998,NA,FALSE
Tanganyika,1998,NA,FALSE
Tanzania,1998,NA,FALSE
Thailand,1998,NA,FALSE
Tibet,1998,NA,FALSE
Togo,1998,NA,FALSE
Tonga,1998,NA,FALSE
Trinidad and Tobago,1998,NA,FALSE
Tunisia,1998,NA,FALSE
Turkey,1998,NA,FALSE
Turkmenistan,1998,NA,FALSE
Turks and Caicos Islands,1998,NA,FALSE
Tuvalu,1998,NA,FALSE
Uganda,1998,NA,FALSE
Ukraine,1998,NA,FALSE
United Arab Emirates,1998,NA,FALSE
United Arab Republic,1998,NA,FALSE
United States,1998,NA,FALSE
Upper Volta,1998,NA,FALSE
Uruguay,1998,NA,FALSE
US Virgin Islands,1998,NA,FALSE
Uzbekistan,1998,NA,FALSE
Vanuatu,1998,NA,FALSE
Vatican,1998,NA,FALSE
Venezuela,1998,NA,FALSE
Vietnam,1998,NA,FALSE
Wales,1998,1439,FALSE
Wallis and Futuna,1998,NA,FALSE
West Germany,1998,NA,FALSE
Western Sahara,1998,NA,FALSE
Yemen,1998,NA,FALSE
Yugoslavia,1998,NA,FALSE
Zambia,1998,NA,FALSE
Zanzibar,1998,NA,FALSE
Zimbabwe,1998,NA,FALSE
Afghanistan,2002,NA,FALSE
Albania,2002,NA,FALSE
Algeria,2002,NA,FALSE
Andorra,2002,NA,FALSE
Angola,2002,NA,FALSE
Anguilla,2002,NA,FALSE
Antigua and Barbuda,2002,NA,FALSE
Argentina,2002,NA,FALSE
Armenia,2002,NA,FALSE
Aruba,2002,NA,FALSE
Australia,2002,NA,FALSE
Austria,2002,NA,FALSE
Azerbaijan,2002,NA,FALSE
Bahamas,2002,NA,FALSE
Bahrain,2002,NA,FALSE
Bangladesh,2002,NA,FALSE
Barbados,2002,NA,FALSE
Belarus,2002,NA,FALSE
Belgium,2002,NA,FALSE
Belize,2002,NA,FALSE
Benin,2002,NA,FALSE
Bermuda,2002,NA,FALSE
Bhutan,2002,NA,FALSE
Bolivia,2002,NA,FALSE
Bolivia,2002,NA,FALSE
Bonaire,2002,NA,FALSE
Bosnia and Herzegovina,2002,NA,FALSE
Botswana,2002,NA,FALSE
Brazil,2002,NA,FALSE
British Guiana,2002,NA,FALSE
British Virgin Islands,2002,NA,FALSE
Brunei,2002,NA,FALSE
Bulgaria,2002,NA,FALSE
Burkina Faso,2002,NA,FALSE
Burma,2002,NA,FALSE
Burundi,2002,NA,FALSE
Cambodia,2002,NA,FALSE
Cameroon,2002,NA,FALSE
Canada,2002,NA,FALSE
Cape Verde,2002,NA,FALSE
Cayman Islands,2002,NA,FALSE
Central African Republic,2002,NA,FALSE
Ceylon,2002,NA,FALSE
Chad,2002,NA,FALSE
Chagos Islands,2002,NA,FALSE
Chile,2002,NA,FALSE
China,2002,NA,FALSE
Christmas Island,2002,NA,FALSE
Cocos Islands,2002,NA,FALSE
Colombia,2002,NA,FALSE
Comoros,2002,NA,FALSE
Congo,2002,NA,FALSE
Congo-Brazzaville,2002,NA,FALSE
Cook Islands,2002,NA,FALSE
Costa Rica,2002,NA,FALSE
Croatia,2002,NA,FALSE
Cuba,2002,NA,FALSE
Curaçao,2002,NA,FALSE
Cyprus,2002,NA,FALSE
Czechia,2002,NA,FALSE
Czechoslovakia,2002,NA,FALSE
Dahomey,2002,NA,FALSE
Democratic Republic of Congo,2002,NA,FALSE
Denmark,2002,NA,FALSE
Djibouti,2002,NA,FALSE
Dominica,2002,NA,FALSE
Dominican Republic,2002,NA,FALSE
East Germany,2002,NA,FALSE
East Timor,2002,NA,FALSE
Eastern Samoa,2002,NA,FALSE
Ecuador,2002,NA,FALSE
Egypt,2002,NA,FALSE
El Salvador,2002,NA,FALSE
England,2002,2050,FALSE
Equatorial Guinea,2002,NA,FALSE
Eritrea,2002,NA,FALSE
Estonia,2002,NA,FALSE
Eswatini,2002,NA,FALSE
Ethiopia,2002,NA,FALSE
Falkland Islands,2002,NA,FALSE
Faroe Islands,2002,NA,FALSE
Federated States of Micronesia,2002,NA,FALSE
Fiji,2002,NA,FALSE
Finland,2002,NA,FALSE
France,2002,NA,FALSE
French Guiana,2002,NA,FALSE
Gabon,2002,NA,FALSE
Gambia,2002,NA,FALSE
Georgia,2002,NA,FALSE
Germany,2002,NA,FALSE
Ghana,2002,NA,FALSE
Gibraltar,2002,NA,FALSE
Greece,2002,NA,FALSE
Greenland,2002,NA,FALSE
Grenada,2002,NA,FALSE
Guadeloupe,2002,NA,FALSE
Guam,2002,NA,FALSE
Guatemala,2002,NA,FALSE
Guinea,2002,NA,FALSE
Guinea-Bissau,2002,NA,FALSE
Guyana,2002,NA,FALSE
Haiti,2002,NA,FALSE
Honduras,2002,NA,FALSE
Hong Kong,2002,NA,FALSE
Hungary,2002,NA,FALSE
Iceland,2002,NA,FALSE
India,2002,NA,FALSE
Indonesia,2002,NA,FALSE
Iran,2002,NA,FALSE
Iraq,2002,NA,FALSE
Ireland,2002,1325,FALSE
Israel,2002,NA,FALSE
Italy,2002,NA,FALSE
Ivory Coast,2002,NA,FALSE
Jamaica,2002,NA,FALSE
Japan,2002,NA,FALSE
Jordan,2002,NA,FALSE
Kazakhstan,2002,NA,FALSE
Kenya,2002,NA,FALSE
Khmer Republic,2002,NA,FALSE
Kiribati,2002,NA,FALSE
Kosovo,2002,NA,FALSE
Kurdistan,2002,NA,FALSE
Kuwait,2002,NA,FALSE
Kyrgyzstan,2002,NA,FALSE
Laos,2002,NA,FALSE
Latvia,2002,NA,FALSE
Lebanon,2002,NA,FALSE
Lesotho,2002,NA,FALSE
Liberia,2002,NA,FALSE
Libya,2002,NA,FALSE
Liechtenstein,2002,NA,FALSE
Lithuania,2002,NA,FALSE
Luxembourg,2002,NA,FALSE
Macao,2002,NA,FALSE
Macedonia,2002,NA,FALSE
Madagascar,2002,NA,FALSE
Malawi,2002,NA,FALSE
Malaya,2002,NA,FALSE
Malaysia,2002,NA,FALSE
Maldives,2002,NA,FALSE
Mali,2002,NA,FALSE
Malta,2002,NA,FALSE
Marshall Islands,2002,NA,FALSE
Martinique,2002,NA,FALSE
Mauritania,2002,NA,FALSE
Mauritius,2002,NA,FALSE
Mayotte,2002,NA,FALSE
Mexico,2002,NA,FALSE
Moldova,2002,NA,FALSE
Monaco,2002,NA,FALSE
Mongolia,2002,NA,FALSE
Montenegro,2002,NA,FALSE
Montserrat,2002,NA,FALSE
Morocco,2002,NA,FALSE
Mozambique,2002,NA,FALSE
Myanmar,2002,NA,FALSE
Namibia,2002,NA,FALSE
Nepal,2002,NA,FALSE
Netherlands,2002,NA,FALSE
Netherlands Antilles,2002,NA,FALSE
New Caledonia,2002,NA,FALSE
New Zealand,2002,NA,FALSE
Nicaragua,2002,NA,FALSE
Niger,2002,NA,FALSE
Nigeria,2002,NA,FALSE
Niue,2002,NA,FALSE
North Korea,2002,NA,FALSE
North Macedonia,2002,NA,FALSE
North Vietnam,2002,NA,FALSE
North Yemen,2002,NA,FALSE
Northern Cyprus,2002,NA,FALSE
Northern Ireland,2002,NA,FALSE
Northern Mariana Islands,2002,NA,FALSE
Northern Rhodesia,2002,NA,FALSE
Norway,2002,NA,FALSE
Oman,2002,NA,FALSE
Pakistan,2002,NA,FALSE
Palau,2002,NA,FALSE
Palestine,2002,NA,FALSE
Palestine,2002,NA,FALSE
Panama,2002,NA,FALSE
Papua New Guinea,2002,NA,FALSE
Paraguay,2002,NA,FALSE
Peru,2002,NA,FALSE
Philippines,2002,NA,FALSE
Poland,2002,NA,FALSE
Portugal,2002,NA,FALSE
Puerto Rico,2002,NA,FALSE
Qatar,2002,NA,FALSE
Reunion,2002,NA,FALSE
Romania,2002,NA,FALSE
Russia,2002,NA,FALSE
Rwanda,2002,NA,FALSE
Saba,2002,NA,FALSE
Saint Barthelemy,2002,NA,FALSE
Saint Kitts and Nevis,2002,NA,FALSE
Saint Lucia,2002,NA,FALSE
Saint Martin,2002,NA,FALSE
Saint Pierre and Miquelon,2002,NA,FALSE
Saint Vincent and the Grenadines,2002,NA,FALSE
Samoa,2002,NA,FALSE
San Marino,2002,NA,FALSE
Sao Tome and Principe,2002,NA,FALSE
Saudi Arabia,2002,NA,FALSE
Scotland,2002,1991,FALSE
Senegal,2002,NA,FALSE
Serbia,2002,NA,FALSE
Serbia and Montenegro,2002,NA,FALSE
Seychelles,2002,NA,FALSE
Sierra Leone,2002,NA,FALSE
Singapore,2002,NA,FALSE
Sint Eustatius,2002,NA,FALSE
Sint Maarten,2002,NA,FALSE
Slovakia,2002,NA,FALSE
Slovenia,2002,NA,FALSE
Solomon Islands,2002,NA,FALSE
Somalia,2002,NA,FALSE
Somaliland,2002,NA,FALSE
South Africa,2002,NA,FALSE
South Korea,2002,NA,FALSE
South Sudan,2002,NA,FALSE
South Vietnam,2002,NA,FALSE
South Yemen,2002,NA,FALSE
Southern Rhodesia,2002,NA,FALSE
Soviet Union,2002,NA,FALSE
Spain,2002,NA,FALSE
Sri Lanka,2002,NA,FALSE
Sudan,2002,NA,FALSE
Surinam,2002,NA,FALSE
Suriname,2002,NA,FALSE
Swaziland,2002,NA,FALSE
Sweden,2002,NA,FALSE
Switzerland,2002,NA,FALSE
Syria,2002,NA,FALSE
Tahiti,2002,NA,FALSE
Taiwan,2002,NA,FALSE
Tajikistan,2002,NA,FALSE
Tanganyika,2002,NA,FALSE
Tanzania,2002,NA,FALSE
Thailand,2002,NA,FALSE
Tibet,2002,NA,FALSE
Togo,2002,NA,FALSE
Tonga,2002,NA,FALSE
Trinidad and Tobago,2002,NA,FALSE
Tunisia,2002,NA,FALSE
Turkey,2002,NA,FALSE
Turkmenistan,2002,NA,FALSE
Turks and Caicos Islands,2002,NA,FALSE
Tuvalu,2002,NA,FALSE
Uganda,2002,NA,FALSE
Ukraine,2002,NA,FALSE
United Arab Emirates,2002,NA,FALSE
United Arab Republic,2002,NA,FALSE
United States,2002,NA,FALSE
Upper Volta,2002,NA,FALSE
Uruguay,2002,NA,FALSE
US Virgin Islands,2002,NA,FALSE
Uzbekistan,2002,NA,FALSE
Vanuatu,2002,NA,FALSE
Vatican,2002,NA,FALSE
Venezuela,2002,NA,FALSE
Vietnam,2002,NA,FALSE
Wales,2002,1439,FALSE
Wallis and Futuna,2002,NA,FALSE
West Germany,2002,NA,FALSE
Western Sahara,2002,NA,FALSE
Yemen,2002,NA,FALSE
Yugoslavia,2002,NA,FALSE
Zambia,2002,NA,FALSE
Zanzibar,2002,NA,FALSE
Zimbabwe,2002,NA,FALSE
Afghanistan,2006,NA,FALSE
Albania,2006,NA,FALSE
Algeria,2006,NA,FALSE
Andorra,2006,NA,FALSE
Angola,2006,NA,FALSE
Anguilla,2006,NA,FALSE
Antigua and Barbuda,2006,NA,FALSE
Argentina,2006,NA,FALSE
Armenia,2006,NA,FALSE
Aruba,2006,NA,FALSE
Australia,2006,NA,FALSE
Austria,2006,NA,FALSE
Azerbaijan,2006,NA,FALSE
Bahamas,2006,NA,FALSE
Bahrain,2006,NA,FALSE
Bangladesh,2006,NA,FALSE
Barbados,2006,NA,FALSE
Belarus,2006,NA,FALSE
Belgium,2006,NA,FALSE
Belize,2006,NA,FALSE
Benin,2006,NA,FALSE
Bermuda,2006,NA,FALSE
Bhutan,2006,NA,FALSE
Bolivia,2006,NA,FALSE
Bolivia,2006,NA,FALSE
Bonaire,2006,NA,FALSE
Bosnia and Herzegovina,2006,NA,FALSE
Botswana,2006,NA,FALSE
Brazil,2006,NA,FALSE
British Guiana,2006,NA,FALSE
British Virgin Islands,2006,NA,FALSE
Brunei,2006,NA,FALSE
Bulgaria,2006,NA,FALSE
Burkina Faso,2006,NA,FALSE
Burma,2006,NA,FALSE
Burundi,2006,NA,FALSE
Cambodia,2006,NA,FALSE
Cameroon,2006,NA,FALSE
Canada,2006,NA,FALSE
Cape Verde,2006,NA,FALSE
Cayman Islands,2006,NA,FALSE
Central African Republic,2006,NA,FALSE
Ceylon,2006,NA,FALSE
Chad,2006,NA,FALSE
Chagos Islands,2006,NA,FALSE
Chile,2006,NA,FALSE
China,2006,NA,FALSE
Christmas Island,2006,NA,FALSE
Cocos Islands,2006,NA,FALSE
Colombia,2006,NA,FALSE
Comoros,2006,NA,FALSE
Congo,2006,NA,FALSE
Congo-Brazzaville,2006,NA,FALSE
Cook Islands,2006,NA,FALSE
Costa Rica,2006,NA,FALSE
Croatia,2006,NA,FALSE
Cuba,2006,NA,FALSE
Curaçao,2006,NA,FALSE
Cyprus,2006,NA,FALSE
Czechia,2006,NA,FALSE
Czechoslovakia,2006,NA,FALSE
Dahomey,2006,NA,FALSE
Democratic Republic of Congo,2006,NA,FALSE
Denmark,2006,NA,FALSE
Djibouti,2006,NA,FALSE
Dominica,2006,NA,FALSE
Dominican Republic,2006,NA,FALSE
East Germany,2006,NA,FALSE
East Timor,2006,NA,FALSE
Eastern Samoa,2006,NA,FALSE
Ecuador,2006,NA,FALSE
Egypt,2006,NA,FALSE
El Salvador,2006,NA,FALSE
England,2006,2050,FALSE
Equatorial Guinea,2006,NA,FALSE
Eritrea,2006,NA,FALSE
Estonia,2006,NA,FALSE
Eswatini,2006,NA,FALSE
Ethiopia,2006,NA,FALSE
Falkland Islands,2006,NA,FALSE
Faroe Islands,2006,NA,FALSE
Federated States of Micronesia,2006,NA,FALSE
Fiji,2006,NA,FALSE
Finland,2006,NA,FALSE
France,2006,NA,FALSE
French Guiana,2006,NA,FALSE
Gabon,2006,NA,FALSE
Gambia,2006,NA,FALSE
Georgia,2006,NA,FALSE
Germany,2006,NA,FALSE
Ghana,2006,NA,FALSE
Gibraltar,2006,NA,FALSE
Greece,2006,NA,FALSE
Greenland,2006,NA,FALSE
Grenada,2006,NA,FALSE
Guadeloupe,2006,NA,FALSE
Guam,2006,NA,FALSE
Guatemala,2006,NA,FALSE
Guinea,2006,NA,FALSE
Guinea-Bissau,2006,NA,FALSE
Guyana,2006,NA,FALSE
Haiti,2006,NA,FALSE
Honduras,2006,NA,FALSE
Hong Kong,2006,NA,FALSE
Hungary,2006,NA,FALSE
Iceland,2006,NA,FALSE
India,2006,NA,FALSE
Indonesia,2006,NA,FALSE
Iran,2006,NA,FALSE
Iraq,2006,NA,FALSE
Ireland,2006,1325,FALSE
Israel,2006,NA,FALSE
Italy,2006,NA,FALSE
Ivory Coast,2006,NA,FALSE
Jamaica,2006,NA,FALSE
Japan,2006,NA,FALSE
Jordan,2006,NA,FALSE
Kazakhstan,2006,NA,FALSE
Kenya,2006,NA,FALSE
Khmer Republic,2006,NA,FALSE
Kiribati,2006,NA,FALSE
Kosovo,2006,NA,FALSE
Kurdistan,2006,NA,FALSE
Kuwait,2006,NA,FALSE
Kyrgyzstan,2006,NA,FALSE
Laos,2006,NA,FALSE
Latvia,2006,NA,FALSE
Lebanon,2006,NA,FALSE
Lesotho,2006,NA,FALSE
Liberia,2006,NA,FALSE
Libya,2006,NA,FALSE
Liechtenstein,2006,NA,FALSE
Lithuania,2006,NA,FALSE
Luxembourg,2006,NA,FALSE
Macao,2006,NA,FALSE
Macedonia,2006,NA,FALSE
Madagascar,2006,NA,FALSE
Malawi,2006,NA,FALSE
Malaya,2006,NA,FALSE
Malaysia,2006,NA,FALSE
Maldives,2006,NA,FALSE
Mali,2006,NA,FALSE
Malta,2006,NA,FALSE
Marshall Islands,2006,NA,FALSE
Martinique,2006,NA,FALSE
Mauritania,2006,NA,FALSE
Mauritius,2006,NA,FALSE
Mayotte,2006,NA,FALSE
Mexico,2006,NA,FALSE
Moldova,2006,NA,FALSE
Monaco,2006,NA,FALSE
Mongolia,2006,NA,FALSE
Montenegro,2006,NA,FALSE
Montserrat,2006,NA,FALSE
Morocco,2006,NA,FALSE
Mozambique,2006,NA,FALSE
Myanmar,2006,NA,FALSE
Namibia,2006,NA,FALSE
Nepal,2006,NA,FALSE
Netherlands,2006,NA,FALSE
Netherlands Antilles,2006,NA,FALSE
New Caledonia,2006,NA,FALSE
New Zealand,2006,NA,FALSE
Nicaragua,2006,NA,FALSE
Niger,2006,NA,FALSE
Nigeria,2006,NA,FALSE
Niue,2006,NA,FALSE
North Korea,2006,NA,FALSE
North Macedonia,2006,NA,FALSE
North Vietnam,2006,NA,FALSE
North Yemen,2006,NA,FALSE
Northern Cyprus,2006,NA,FALSE
Northern Ireland,2006,NA,FALSE
Northern Mariana Islands,2006,NA,FALSE
Northern Rhodesia,2006,NA,FALSE
Norway,2006,NA,FALSE
Oman,2006,NA,FALSE
Pakistan,2006,NA,FALSE
Palau,2006,NA,FALSE
Palestine,2006,NA,FALSE
Palestine,2006,NA,FALSE
Panama,2006,NA,FALSE
Papua New Guinea,2006,NA,FALSE
Paraguay,2006,NA,FALSE
Peru,2006,NA,FALSE
Philippines,2006,NA,FALSE
Poland,2006,NA,FALSE
Portugal,2006,NA,FALSE
Puerto Rico,2006,NA,FALSE
Qatar,2006,NA,FALSE
Reunion,2006,NA,FALSE
Romania,2006,NA,FALSE
Russia,2006,NA,FALSE
Rwanda,2006,NA,FALSE
Saba,2006,NA,FALSE
Saint Barthelemy,2006,NA,FALSE
Saint Kitts and Nevis,2006,NA,FALSE
Saint Lucia,2006,NA,FALSE
Saint Martin,2006,NA,FALSE
Saint Pierre and Miquelon,2006,NA,FALSE
Saint Vincent and the Grenadines,2006,NA,FALSE
Samoa,2006,NA,FALSE
San Marino,2006,NA,FALSE
Sao Tome and Principe,2006,NA,FALSE
Saudi Arabia,2006,NA,FALSE
Scotland,2006,1991,FALSE
Senegal,2006,NA,FALSE
Serbia,2006,NA,FALSE
Serbia and Montenegro,2006,NA,FALSE
Seychelles,2006,NA,FALSE
Sierra Leone,2006,NA,FALSE
Singapore,2006,NA,FALSE
Sint Eustatius,2006,NA,FALSE
Sint Maarten,2006,NA,FALSE
Slovakia,2006,NA,FALSE
Slovenia,2006,NA,FALSE
Solomon Islands,2006,NA,FALSE
Somalia,2006,NA,FALSE
Somaliland,2006,NA,FALSE
South Africa,2006,NA,FALSE
South Korea,2006,NA,FALSE
South Sudan,2006,NA,FALSE
South Vietnam,2006,NA,FALSE
South Yemen,2006,NA,FALSE
Southern Rhodesia,2006,NA,FALSE
Soviet Union,2006,NA,FALSE
Spain,2006,NA,FALSE
Sri Lanka,2006,NA,FALSE
Sudan,2006,NA,FALSE
Surinam,2006,NA,FALSE
Suriname,2006,NA,FALSE
Swaziland,2006,NA,FALSE
Sweden,2006,NA,FALSE
Switzerland,2006,NA,FALSE
Syria,2006,NA,FALSE
Tahiti,2006,NA,FALSE
Taiwan,2006,NA,FALSE
Tajikistan,2006,NA,FALSE
Tanganyika,2006,NA,FALSE
Tanzania,2006,NA,FALSE
Thailand,2006,NA,FALSE
Tibet,2006,NA,FALSE
Togo,2006,NA,FALSE
Tonga,2006,NA,FALSE
Trinidad and Tobago,2006,NA,FALSE
Tunisia,2006,NA,FALSE
Turkey,2006,NA,FALSE
Turkmenistan,2006,NA,FALSE
Turks and Caicos Islands,2006,NA,FALSE
Tuvalu,2006,NA,FALSE
Uganda,2006,NA,FALSE
Ukraine,2006,NA,FALSE
United Arab Emirates,2006,NA,FALSE
United Arab Republic,2006,NA,FALSE
United States,2006,NA,FALSE
Upper Volta,2006,NA,FALSE
Uruguay,2006,NA,FALSE
US Virgin Islands,2006,NA,FALSE
Uzbekistan,2006,NA,FALSE
Vanuatu,2006,NA,FALSE
Vatican,2006,NA,FALSE
Venezuela,2006,NA,FALSE
Vietnam,2006,NA,FALSE
Wales,2006,1439,FALSE
Wallis and Futuna,2006,NA,FALSE
West Germany,2006,NA,FALSE
